word,reading,meanings,level
乏しい,とぼしい,meagre; scarce; limited; destitute; hard up; scanty; poor,N1
傍ら,かたわら,beside(s); while; nearby,N1
坊ちゃん,ぼっちゃん,son (of others),N1
妨害,ぼうがい,disturbance; obstruction; hindrance; jamming; interference,N1
暴動,ぼうどう,insurrection; rebellion; revolt; riot; uprising,N1
暴風,ぼうふう,storm; windstorm; gale,N1
暴力,ぼうりょく,violence,N1
暴露,ばくろ,disclosure; exposure; revelation,N1
望ましい,のぞましい,desirable; hoped for,N1
冒頭,ぼうとう,beginning; start; outset,N1
紡績,ぼうせき,spinning,N1
膨れる,ふくれる,to get cross; to get sulky; to swell (out); to expand; to be inflated; to distend; to bulge,N1
膨脹,ぼうちょう,expansion; swelling; increase; growth,N1
防衛,ぼうえい,defense; protection; self-defense,N1
防火,ぼうか,fire prevention; fire fighting; fire proof,N1
頬っぺた,ほっぺた,cheek,N1
僕,しもべ,manservant; servant (of God),N1
牧師,ぼくし,pastor; minister; clergyman,N1
没収,ぼっしゅう,forfeited,N1
没落,ぼつらく,ruin; fall; collapse,N1
殆ど,ほとんど,mostly; almost,N1
本の,ほんの,mere; only; just,N1
本音,ほんね,real intention; motive,N1
本格,ほんかく,propriety; fundamental rules,N1
本館,ほんかん,main building,N1
本気,ほんき,seriousness; truth; sanctity,N1
本質,ほんしつ,essence; true nature; reality,N1
本場,ほんば,home; habitat; center; best place; genuine,N1
本体,ほんたい,substance; real form; object of worship,N1
本能,ほんのう,instinct,N1
本文,ほんぶん,text (of document); body (of letter),N1
本名,ほんみょう,real name,N1
凡そ,およそ,about; roughly; as a rule; approximately,N1
凡ゆる,あらゆる,all; every,N1
麻,あさ,flax; linen; hemp,N1
麻酔,ますい,anaesthesia,N1
麻痺,まひ,paralysis; palsy; numbness; stupor,N1
埋まる,うずまる,to be buried; to be surrounded; to overflow; to be filled,N1
埋め込む,うめこむ,to bury,N1
埋蔵,まいぞう,buried property; treasure trove,N1
枚,まい,counter for flat objects (e.g. sheets of paper),N1
毎,ごと,each respectively,N1
幕,とばり,curtain; bunting; act (in play),N1
膜,まく,membrane; film,N1
末,うら,top end; tip,N1
末期,まっき,closing years (period  days); last stage,N1
万,ばん,many; all,N1
万人,ばんじん,all people; everybody; 10000 people,N1
万能,ばんのう,all-purpose; almighty; omnipotent,N1
満たす,みたす,to satisfy; to ingratiate; to fill; to fulfill,N1
満月,まんげつ,full moon,N1
満場,まんじょう,unanimous; whole audience,N1
味わい,あじわい,flavour; meaning; significance,N1
味覚,みかく,taste; palate; sense of taste,N1
未,ひつじ,eighth sign of Chinese zodiac (The Ram  1pm-3pm  south-southwest  June),N1
未だ,いまだ,as yet; hitherto; not yet (neg),N1
未開,みかい,savage land; backward region; uncivilized,N1
未婚,みこん,unmarried,N1
未熟,みじゅく,inexperience; unripeness; raw; unskilled; immature; inexperienced,N1
未知,みち,not yet known,N1
未定,みてい,not yet fixed; undecided; pending,N1
未練,みれん,lingering affection; attachment; regret(s); reluctance,N1
密か,ひそか,secret; private; surreptitious,N1
密集,みっしゅう,crowd; close formation; dense,N1
密接,みっせつ,related; connected; close; intimate,N1
密度,みつど,density,N1
蜜,みつ,nectar; honey,N1
脈,みゃく,pulse,N1
民主,みんしゅ,democratic; the head of the nation,N1
民宿,みんしゅく,private home providing lodging for travelers,N1
民俗,みんぞく,people; race; nation; racial customs; folk customs,N1
民族,みんぞく,people; race; nation; racial customs; folk customs,N1
眠たい,ねむたい,sleepy,N1
無闇に,むやみに,unreasonably; absurdly; recklessly; indiscreetly; at random,N1
無意味,むいみ,nonsense; no meaning,N1
無言,むごん,silence,N1
無効,むこう,invalid; no effect; unavailable,N1
無口,むくち,reticence,N1
無邪気,むじゃき,innocence; simple-mindedness,N1
無線,むせん,wireless; radio,N1
無駄遣い,むだづかい,waste money on; squander money on; flog a dead horse,N1
無断,むだん,without permission; without notice,N1
無知,むち,ignorance,N1
無茶,むちゃ,absurd; unreasonable; excessive; rash; absurdity; nonsense,N1
無茶苦茶,むちゃくちゃ,confused; jumbled; mixed up; unreasonable,N1
無難,ぶなん,safety; security,N1
無念,むねん,chagrin; regret,N1
無能,むのう,inefficiency; incompetence,N1
無用,むよう,useless; futility; needlessness; unnecessariness,N1
無礼,ぶれい,impolite; rude,N1
無論,むろん,of course; naturally,N1
婿,むこ,son-in-law,N1
名高い,なだかい,famous; celebrated; well-known,N1
名札,なふだ,name plate; name tag,N1
名産,めいさん,noted product,N1
名残,なごり,remains; traces; memory,N1
名称,めいしょう,name,N1
名付ける,なづける,to name (someone),N1
名簿,めいぼ,register of names,N1
名誉,めいよ,honor; credit; prestige,N1
命中,めいちゅう,a hit,N1
明々後日,しあさって,two days after tomorrow,N1
明かす,あかす,to pass; spend; to reveal; to divulge,N1
明くる,あくる,next; following,N1
明るい,あかるい,bright; cheerful,N1
明後日,あさって,day after tomorrow,N1
明白,あからさま,obvious; overt; plainly; frankly,N1
明瞭,めいりょう,clarity,N1
明朗,めいろう,bright; clear; cheerful,N1
滅びる,ほろびる,to be ruined; to go under; to perish; to be destroyed,N1
滅ぼす,ほろぼす,to destroy; to overthrow; to wreck; to ruin,N1
滅茶苦茶,めちゃくちゃ,absurd; unreasonable; excessive; messed up; spoiled; wreaked,N1
滅亡,めつぼう,downfall; ruin; collapse; destruction,N1
免れる,まぬかれる,to escape from; to be rescued from; to avoid; to evade; to avert; to elude; to be exempted; to be relieved,N1
免除,めんじょ,exemption; exoneration; discharge,N1
面,おも,face,N1
面する,めんする,to face on; to look out on to,N1
面会,めんかい,interview,N1
面白い,おもしろい,interesting; amusing,N1
面目,めんぼく,face; honour; reputation; prestige; dignity; credit,N1
面皰,にきび,pimple; acne,N1
模型,もけい,model; dummy; maquette,N1
模索,もさく,groping (for),N1
模範,もはん,exemplar; exemplification; exemplum; model; example,N1
模倣,もほう,imitation; copying,N1
猛烈,もうれつ,violent; vehement; rage,N1
盲点,もうてん,blind spot,N1
網,あみ,net; network,N1
木綿,きわた,cotton,N1
目蓋,まぶた,eyelid,N1
目覚しい,めざましい,brilliant; splendid; striking; remarkable,N1
目覚める,めざめる,to wake up,N1
目盛,めもり,scale; gradations,N1
目付き,めつき,look; expression of the eyes; eyes,N1
目方,めかた,weight,N1
目録,もくろく,catalogue; catalog; list,N1
目論見,もくろみ,a plan; a scheme; a project; a program; intention; goal,N1
目眩,めまい,dizziness; giddiness,N1
問,もん,problem; question,N1
問い合わせる,といあわせる,to enquire; to seek information,N1
問う,とう,to ask; to question; to charge (i.e. with a crime); to accuse; without regard to (neg),N1
問屋,といや,wholesale store,N1
門,かど,gate,N1
夜具,やぐ,bedding,N1
夜更かし,よふかし,staying up late; keeping late hours; sitting up late at night; nighthawk,N1
夜更け,よふけ,late at night,N1
夜行,やぎょう,walking around at night; night train; night travel,N1
夜中,やちゅう,all night; the whole night,N1
野外,やがい,fields; outskirts; open air; suburbs,N1
野心,やしん,ambition; aspiration; designs; treachery,N1
野生,やせい,wild,N1
野党,やとう,opposition party,N1
矢,や,arrow,N1
矢っ張り,やっぱり,also; as I thought; still; in spite of; absolutely,N1
矢鱈に,やたらに,randomly; recklessly; blindly,N1
役,えき,war; campaign; battle,N1
役場,やくば,town hall,N1
役職,やくしょく,post; managerial position; official position,N1
役立つ,やくだつ,to be useful; to be helpful; to serve the purpose,N1
愈々,いよいよ,more and more; all the more; increasingly; at last; beyond doubt,N1
油絵,あぶらえ,oil painting,N1
優,やさ,gentle; affectionate,N1
優位,ゆうい,predominance; ascendancy; superiority,N1
優越,ゆうえつ,supremacy; predominance; being superior to,N1
優勢,ゆうせい,superiority; superior power; predominance; preponderance,N1
優先,ゆうせん,preference; priority,N1
優美,ゆうび,grace; refinement; elegance,N1
勇敢,ゆうかん,bravery; heroism; gallantry,N1
幽霊,ゆうれい,ghost; specter; apparition; phantom,N1
憂鬱,ゆううつ,depression; melancholy; dejection; gloom,N1
有する,ゆうする,to own; to be endowed with,N1
有りのまま,ありのまま,the truth; fact; as it is; frankly,N1
有益,ゆうえき,beneficial; profitable,N1
有機,ゆうき,organic,N1
有難う,ありがとう,Thank you,N1
有望,ゆうぼう,good prospects; full of hope; promising,N1
有様,ありさま,state; condition; circumstances; the way things are or should be; truth,N1
有力,ゆうりょく,1.  influence; prominence; 2.  potent,N1
誘導,ゆうどう,guidance; leading; induction; introduction; incitement; inducement,N1
誘惑,ゆうわく,temptation; allurement; lure,N1
遊牧,ゆうぼく,nomadism,N1
雄,おす,male (animal),N1
融資,ゆうし,financing; loan,N1
融通,ゆうずう,lending (money); accommodation; adaptability; versatility; finance,N1
夕焼け,ゆうやけ,sunset,N1
夕暮れ,ゆうぐれ,evening; (evening) twilight,N1
予め,あらかじめ,beforehand; in advance; previously,N1
予感,よかん,presentiment; premonition,N1
予言,かねごと,prediction; promise; prognostication,N1
予想,よそう,expectation; anticipation; prediction; forecast,N1
余り,あんまり,not very (this form only used as adverb); not much; remainder; rest; remnant; surplus; balance; excess; rema,N1
余暇,よか,leisure; leisure time; spare time,N1
余興,よきょう,side show; entertainment,N1
余所見,よそみ,looking away; looking aside,N1
余地,よち,place; room; margin; scope,N1
余程,よっぽど,very; greatly; much; to a large extent; quite,N1
与党,よとう,government party; (ruling) party in power; government,N1
預金,よきん,deposit; bank account,N1
容易い,たやすい,easy; simple; light,N1
揺さぶる,ゆさぶる,to shake; to jolt; to rock; to swing,N1
揺らぐ,ゆらぐ,to swing; to sway; to shake; to tremble,N1
様,さま,Mr. or Mrs.; manner; kind; appearance,N1
様式,ようしき,style; form; pattern,N1
様相,ようそう,aspect,N1
洋風,ようふう,western style,N1
溶液,ようえき,solution (liquid),N1
用件,ようけん,business,N1
用紙,ようし,blank form,N1
用品,ようひん,articles; supplies; parts,N1
用法,ようほう,directions; rules of use,N1
要する,ようする,to demand; to require; to take,N1
要因,よういん,primary factor; main cause,N1
要請,ようせい,claim; demand; request; application,N1
要望,ようぼう,demand for; request,N1
遥か,はるか,far; far-away; distant; remote; far off,N1
養う,やしなう,to rear; to maintain; to cultivate,N1
養護,ようご,protection; nursing; protective care,N1
養成,ようせい,training; development,N1
抑圧,よくあつ,check; restraint; oppression; suppression,N1
抑制,よくせい,suppression,N1
欲深い,よくふかい,greedy,N1
欲望,よくぼう,desire; appetite,N1
浴室,よくしつ,bathroom; bath,N1
裸足,はだし,barefoot,N1
来る,きたる,to come; to arrive; to be due to; to be next; to be forthcoming,N1
来場,らいじょう,attendance,N1
頼み,たのみ,request; favor; reliance; dependence,N1
雷,いかずち,thunder,N1
絡む,からむ,to entangle; to entwine,N1
落ちる,おちる,to fail (e.g. exam); to fall down; to drop,N1
落ち込む,おちこむ,to fall into; to feel down (sad),N1
落ち着き,おちつき,calm; composure,N1
落ち葉,おちば,fallen leaves; leaf litter; defoliation; shedding leaves,N1
落とす,おとす,to drop; to lose; to let fall,N1
落下,らっか,fall; drop; come down,N1
酪農,らくのう,dairy (farm),N1
乱す,みだす,to throw out of order; to disarrange; to disturb,N1
乱れる,みだれる,to get confused; to be disordered; to be disturbed,N1
濫用,らんよう,abuse; misuse; misappropriation; using to excess,N1
藍褸,ぼろ,rag; scrap; tattered clothes; fault (esp. in a pretense); defect; run-down or junky,N1
利根,りこん,intelligence,N1
利子,りし,interest (bank),N1
利潤,りじゅん,profit; returns,N1
利息,りそく,interest (bank),N1
利点,りてん,advantage; point in favor,N1
履歴,りれき,personal history; background; career; log,N1
理屈,りくつ,theory; reason,N1
理性,りせい,reason; sense,N1
理論,りろん,theory,N1
裏返し,うらがえし,inside out; upside down,N1
率いる,ひきいる,to lead; to spearhead (a group); to command (troops),N1
率直,そっちょく,frankness; candour; openheartedness,N1
立ち寄る,たちよる,to stop by; to drop in for a short visit,N1
立体,りったい,solid body,N1
立方,たちかた,dancing (geisha),N1
立法,りっぽう,legislation; lawmaking,N1
略語,りゃくご,abbreviation; acronym,N1
略奪,りゃくだつ,pillage; plunder; looting; robbery,N1
流,りゅう,styleof; method of; manner of,N1
流し,ながし,sink,N1
流行,はやり,fashionable; fad; in vogue; prevailing,N1
流通,りゅうつう,circulation of money or goods; flow of water or air; distribution,N1
溜まり,たまり,collected things; gathering place; arrears,N1
留める,とどめる,to stop; to cease; to put an end to,N1
旅客,りょかく,passenger (transport),N1
旅券,りょけん,passport,N1
了,りょう,finish; completion; understanding,N1
了解,りょうかい,comprehension; consent; understanding; roger (on the radio),N1
了承,りょうしょう,acknowledgement; understanding (e.g. please be understanding of the mess during our renovation),N1
両極,りょうきょく,both extremities; north and south poles; positive and negative poles,N1
両立,りょうりつ,compatibility; coexistence; standing together,N1
凌ぐ,しのぐ,to outdo; to surpass; to endure; to keep out (rain); to stave off; to tide over; to pull through; to defy; t,N1
料,りょう,material; charge; rate; fee,N1
良い,いい,good,N1
良好,りょうこう,favorable; satisfactory,N1
良識,りょうしき,good sense,N1
良質,りょうしつ,good quality; superior quality,N1
良心,りょうしん,conscience,N1
領域,りょういき,area; domain; territory; field; region; regime,N1
領海,りょうかい,territorial waters,N1
領地,りょうち,territory; dominion,N1
領土,りょうど,dominion; territory; possession,N1
林業,りんぎょう,forestry,N1
臨む,のぞむ,to look out on; to face; to deal with; to attend (function),N1
輪,りん,counter for wheels and flowers,N1
類,たぐい,a kind,N1
類似,るいじ,analogous,N1
類推,るいすい,analogy,N1
例,ためし,instance; example; case; precedent; experience; custom; usage; parallel; illustration,N1
例え,たとえ,example; even if; if; though; although,N1
冷やかす,ひやかす,to banter; to make fun of; to jeer at; to cool; to refrigerate,N1
冷酷,れいこく,cruelty; coldheartedness; relentless; ruthless,N1
冷蔵,れいぞう,cold storage; refrigeration,N1
冷淡,れいたん,coolness; indifference,N1
励ます,はげます,to encourage; to cheer; to raise (the voice),N1
励む,はげむ,to be zealous; to brace oneself; to endeavour; to strive; to make an effort,N1
零す,こぼす,to spill,N1
零れる,こぼれる,to overflow; to spill,N1
暦,こよみ,calendar; almanac,N1
裂ける,さける,to split; to tear; to burst,N1
恋する,こいする,to fall in love with; to love,N1
恋愛,れんあい,love; love-making; passion; emotion; affections,N1
練る,ねる,to knead; to work over; to polish up,N1
蓮,はす,lotus,N1
連なる,つらなる,to extend; to stretch out; to stand in a row,N1
連ねる,つらねる,to link; to join; to put together,N1
連休,れんきゅう,consecutive holidays,N1
連帯,れんたい,solidarity,N1
連中,れんじゅう,colleagues; company; a lot,N1
連日,れんじつ,every day; prolonged,N1
連邦,れんぽう,commonwealth; federation of states,N1
連盟,れんめい,league; union; alliance,N1
露,つゆ,dew,N1
露骨,ろこつ,1.  frank; blunt; plain; outspoken; 2.  conspicuous; open; 3.  broad; suggestive,N1
労る,いたわる,to pity; to sympathize with; to console; to care for; to be kind to,N1
労力,ろうりょく,labour; effort; toil; trouble,N1
弄る,いじる,to touch; to tamper with,N1
朗読,ろうどく,reading aloud; recitation,N1
浪費,ろうひ,waste; extravagance,N1
漏らす,もらす,to let leak; to reveal,N1
漏る,もる,to leak; to run out,N1
漏れる,もれる,to leak out; to escape; to come through; to shine through; to filter out; to be omitted,N1
篭る,こもる,to seclude oneself; to be confined in; to be implied; to be stuffy,N1
老いる,おいる,to age; to grow old,N1
老ける,ふける,to age,N1
老衰,ろうすい,senility; senile decay,N1
六,む,(num) six,N1
論議,ろんぎ,discussion,N1
論理,ろんり,logic,N1
和,わ,sum; harmony; peace,N1
和やか,なごやか,mild; calm; gentle; quiet; harmonious,N1
和らげる,やわらげる,to soften; to moderate; to relieve,N1
和風,わふう,Japanese style,N1
和文,わぶん,Japanese text; sentence in Japanese,N1
話し合い,はなしあい,discussion; conference,N1
歪む,いがむ,to warp; to swerve; to deflect; to be crooked; to be distorted; to be bent; to incline; to slant; to be perv,N1
賄う,まかなう,to give board to; to provide meals; to pay,N1
惑星,わくせい,planet,N1
枠,わく,frame; slide,N1
詫び,わび,apology,N1
藁,わら,straw,N1
腕前,うでまえ,ability; skill; facility,N1
伜,せがれ,son; my son,N1
偖,さて,well; now; then,N1
傲る,おごる,to be proud,N1
几帳面,きちょうめん,methodical; punctual; steady,N1
凭れる,もたれる,to lean against; to lean on; to recline on; to lie heavy (on the stomach),N1
吝嗇,けち,stinginess; miser; miserliness; skinflint; tightwad; niggard; pinching pennies,N1
咎める,とがめる,to blame; to find fault; to take someone to task; to aggravate (an injury),N1
呟く,つぶやく,to mutter; to murmur,N1
咄嗟,とっさ,moment; instant,N1
唸る,うなる,to groan; to moan; to roar; to howl; to growl; to hum; to buzz; to sough,N1
嗚呼,ああ,Ah!; Oh!; Alas!,N1
嗜好,しこう,taste; liking; preference,N1
嘴,くちばし,beak; bill,N1
嘸,さぞ,I am sure; certainly; no doubt,N1
嚏,くしゃみ,sneeze,N1
囀る,さえずる,to sing; to chirp; to twitter,N1
夥しい,おびただしい,abundantly; innumerably,N1
婉曲,えんきょく,euphemistic; circumlocution; roundabout; indirect; insinuating,N1
嫋か,しなやか,supple; flexible; elastic,N1
屎尿,しにょう,excreta; raw sewage; human waste; night soil,N1
屹度,きっと,1.  (uk) surely; undoubtedly; certainly; without fail; 2.  sternly; severely,N1
抓る,つねる,to pinch,N1
拗れる,こじれる,to get complicated; to grow worse,N1
拵える,こしらえる,to make; to manufacture,N1
揉める,もめる,to disagree; to dispute,N1
揶揄う,からかう,to ridicule; to tease; to banter with; to make fun of,N1
擽ぐったい,くすぐったい,ticklish,N1
曖昧,あいまい,vague; ambiguous,N1
檻,おり,cage; pen; jail cell,N1
鬱陶しい,うっとうしい,gloomy; depressing,N1
毟る,むしる,to pluck; to pick; to tear,N1
洒落,しゃらく,frank; open-hearted,N1
洒落る,しゃれる,to joke; to play on words; to dress stylishly,N1
涸れる,かれる,to dry up; to run out,N1
滲む,にじむ,to run; to blur; to spread; to blot; to ooze,N1
炙る,あぶる,to scorch,N1
炒める,いためる,to stir-fry,N1
煌々と,こうこうと,brilliantly; brightly,N1
煌びやか,きらびやか,gorgeous; gaudy; dazzling; gay,N1
痒い,かゆい,itchy; itching,N1
痺れる,しびれる,to become numb; to go to sleep (i.e.  a limb),N1
皺,しわ,wrinkles; creases,N1
眩しい,まぶしい,dazzling; radiant,N1
瞑る,つぶる,to close the eyes,N1
碌な,ろくな,satisfactory; decent,N1
碌に,ろくに,well; enough; sufficient,N1
稍,やや,a little; partially; somewhat; a short time; a while,N1
籤引,くじびき,lottery; drawn lot,N1
絨毯,じゅうたん,carpet,N1
聳える,そびえる,to rise; to tower; to soar,N1
臍,へそ,navel; belly-button,N1
茹でる,ゆでる,to boil,N1
蕾,つぼみ,bud; flower bud,N1
誂える,あつらえる,to give an order; to place an order,N1
諄い,くどい,verbose; importunate; heavy (taste),N1
貶す,けなす,to speak ill of,N1
齎らす,もたらす,to bring; to take; to bring about,N1
踵,かかと,(shoe) heel,N1
躊躇う,ためらう,to hesitate,N1
躓く,つまずく,to stumble; to trip,N1
躾,しつけ,home discipline; training; upbringing; breeding,N1
軈て,やがて,before long; soon; at length,N1
軋む,きしむ,to jar; to creak; to grate,N1
辟易,へきえき,wince; shrink back; succumbing to; being frightened; disconcerted,N1
迚も,とても,very; awfully; exceedingly,N1
逞しい,たくましい,burly; strong; sturdy,N1
鋏,はさみ,scissors,N1
饂飩,うどん,noodles (Japanese),N1
騙す,だます,to trick; to cheat; to deceive,N1
黴菌,ばいきん,bacteria; germ(s),N1
鼾,いびき,snoring,N1
